country,year,value
Mexico,1805,1.15
Marshall Islands,1805,1.58
North Macedonia,1805,0.794
Mali,1805,0.848
Malta,1805,1.29
Myanmar,1805,1.96
Montenegro,1805,1.53
Mongolia,1805,0.804
Mozambique,1805,1.54
Mauritania,1805,0.62
Mauritius,1805,1.3
Malawi,1805,2.18
Malaysia,1805,1.93
Namibia,1805,0.799
Niger,1805,0.956
Nigeria,1805,1.27
Nicaragua,1805,2.54
Netherlands,1805,6.75
Norway,1805,1.68
Nepal,1805,1.29
Nauru,1805,0.604
New Zealand,1805,1.19
Oman,1805,0.498
Pakistan,1805,0.948
Panama,1805,1.56
Peru,1805,2.7
Philippines,1805,1.45
Palau,1805,1.25
Papua New Guinea,1805,0.6
Poland,1805,1.42
North Korea,1805,2.19
Portugal,1805,2.0
Paraguay,1805,2.1
Palestine,1805,3.47
Qatar,1805,1.84
Romania,1805,0.821
Russia,1805,1.87
Rwanda,1805,1.45
Saudi Arabia,1805,1.15
Sudan,1805,0.698
Senegal,1805,0.631
Singapore,1805,1.37
Solomon Islands,1805,0.788
Sierra Leone,1805,1.32
El Salvador,1805,1.99
San Marino,1805,2.02
Somalia,1805,2.42
Serbia,1805,2.97
South Sudan,1805,3.04
Sao Tome and Principe,1805,1.77
Suriname,1805,2.36
Slovak Republic,1805,2.24
Slovenia,1805,3.18
Sweden,1805,1.94
Eswatini,1805,0.193
Seychelles,1805,1.14
Syria,1805,1.06
Chad,1805,1.13
Togo,1805,1.54
Thailand,1805,1.5
Tajikistan,1805,1.25
Turkmenistan,1805,1.16
Timor-Leste,1805,0.831
Tonga,1805,2.14
Trinidad and Tobago,1805,2.7
Tunisia,1805,1.12
Turkey,1805,1.27
Tuvalu,1805,2.57
Taiwan,1805,2.26
Tanzania,1805,0.933
Uganda,1805,1.73
Ukraine,1805,0.612
Uruguay,1805,3.25
USA,1805,5.5
Uzbekistan,1805,0.576
St. Vincent and the Grenadines,1805,1.21
Venezuela,1805,1.2
Vietnam,1805,1.53
Vanuatu,1805,1.49
Samoa,1805,4.15
Yemen,1805,2.04
South Africa,1805,1.6
Zambia,1805,0.985
Zimbabwe,1805,3.24
Afghanistan,1806,1.33
Angola,1806,0.799
Albania,1806,0.935
Andorra,1806,1.9
UAE,1806,1.69
Argentina,1806,2.13
Armenia,1806,1.39
Antigua and Barbuda,1806,1.06
Australia,1806,1.39
Austria,1806,3.29
Azerbaijan,1806,1.49
Burundi,1806,0.933
Belgium,1806,3.57
Benin,1806,1.12
Burkina Faso,1806,1.05
Bangladesh,1806,1.8
Bulgaria,1806,2.61
Bahrain,1806,1.11
Bahamas,1806,2.04
Bosnia and Herzegovina,1806,2.27
Belarus,1806,0.84
Belize,1806,1.05
Bolivia,1806,2.95
Brazil,1806,0.999
Barbados,1806,1.64
Brunei,1806,2.25
Bhutan,1806,1.08
Botswana,1806,0.373
Central African Republic,1806,0.795
Canada,1806,2.24
Switzerland,1806,4.64
Chile,1806,1.25
China,1806,1.23
Cote d'Ivoire,1806,1.47
Cameroon,1806,0.927
"Congo, Dem. Rep.",1806,0.609
"Congo, Rep.",1806,0.525
Colombia,1806,1.46
Comoros,1806,2.33
Cape Verde,1806,1.03
Costa Rica,1806,0.672
Cuba,1806,0.976
Cyprus,1806,1.5
Czech Republic,1806,1.87
Germany,1806,3.0
Djibouti,1806,2.07
Dominica,1806,0.701
Denmark,1806,3.18
Dominican Republic,1806,1.85
Algeria,1806,0.885
Ecuador,1806,0.617
Egypt,1806,1.23
Eritrea,1806,1.27
Spain,1806,2.17
Estonia,1806,1.88
Ethiopia,1806,2.87
Finland,1806,2.0
Fiji,1806,1.14
France,1806,2.82
"Micronesia, Fed. Sts.",1806,1.69
Gabon,1806,0.361
UK,1806,4.39
Georgia,1806,1.95
Ghana,1806,1.01
Guinea,1806,0.41
Gambia,1806,0.983
Guinea-Bissau,1806,1.36
Equatorial Guinea,1806,0.462
Greece,1806,1.89
Grenada,1806,1.39
Guatemala,1806,0.876
Guyana,1806,1.7
"Hong Kong, China",1806,1.76
Honduras,1806,1.26
Croatia,1806,1.31
Haiti,1806,0.858
Hungary,1806,1.9
Indonesia,1806,0.622
India,1806,2.01
Ireland,1806,1.49
Iran,1806,1.35
Iraq,1806,1.79
Iceland,1806,1.57
Israel,1806,1.3
Italy,1806,3.5
Jamaica,1806,2.06
Jordan,1806,2.0
Japan,1806,2.06
Kazakhstan,1806,0.815
Kenya,1806,2.05
Kyrgyz Republic,1806,1.22
Cambodia,1806,1.17
Kiribati,1806,2.18
St. Kitts and Nevis,1806,1.63
South Korea,1806,1.36
Kuwait,1806,1.63
Lao,1806,2.01
Lebanon,1806,2.45
Liberia,1806,2.29
Libya,1806,1.27
St. Lucia,1806,0.263
Sri Lanka,1806,1.35
Lesotho,1806,1.29
Lithuania,1806,0.882
Luxembourg,1806,2.19
Latvia,1806,1.12
Morocco,1806,1.41
Monaco,1806,0.974
Moldova,1806,0.963
Madagascar,1806,0.93
Maldives,1806,0.642
Mexico,1806,1.13
Marshall Islands,1806,1.58
North Macedonia,1806,0.794
Mali,1806,0.848
Malta,1806,1.29
Myanmar,1806,1.96
Montenegro,1806,1.52
Mongolia,1806,0.804
Mozambique,1806,1.54
Mauritania,1806,0.62
Mauritius,1806,1.3
Malawi,1806,2.18
Malaysia,1806,1.93
Namibia,1806,0.799
Niger,1806,0.956
Nigeria,1806,1.27
Nicaragua,1806,2.54
Netherlands,1806,6.8
Norway,1806,1.68
Nepal,1806,1.29
Nauru,1806,0.604
New Zealand,1806,1.19
Oman,1806,0.498
Pakistan,1806,0.948
Panama,1806,1.56
Peru,1806,2.79
Philippines,1806,1.45
Palau,1806,1.25
Papua New Guinea,1806,0.6
Poland,1806,1.38
North Korea,1806,2.19
Portugal,1806,1.96
Paraguay,1806,2.1
Palestine,1806,3.48
Qatar,1806,1.84
Romania,1806,0.821
Russia,1806,1.87
Rwanda,1806,1.46
Saudi Arabia,1806,1.15
Sudan,1806,0.698
Senegal,1806,0.633
Singapore,1806,1.37
Solomon Islands,1806,0.788
Sierra Leone,1806,1.32
El Salvador,1806,1.99
San Marino,1806,2.03
Somalia,1806,2.42
Serbia,1806,2.97
South Sudan,1806,3.04
Sao Tome and Principe,1806,1.77
Suriname,1806,2.36
Slovak Republic,1806,2.24
Slovenia,1806,3.18
Sweden,1806,1.96
Eswatini,1806,0.193
Seychelles,1806,1.14
Syria,1806,1.06
Chad,1806,1.13
Togo,1806,1.54
Thailand,1806,1.5
Tajikistan,1806,1.26
Turkmenistan,1806,1.17
Timor-Leste,1806,0.832
Tonga,1806,2.14
Trinidad and Tobago,1806,2.7
Tunisia,1806,1.12
Turkey,1806,1.28
Tuvalu,1806,2.57
Taiwan,1806,2.26
Tanzania,1806,0.934
Uganda,1806,1.73
Ukraine,1806,0.614
Uruguay,1806,3.26
USA,1806,5.6
Uzbekistan,1806,0.576
St. Vincent and the Grenadines,1806,1.21
Venezuela,1806,1.19
Vietnam,1806,1.53
Vanuatu,1806,1.49
Samoa,1806,4.15
Yemen,1806,2.05
South Africa,1806,1.6
Zambia,1806,0.988
Zimbabwe,1806,3.24
Afghanistan,1807,1.33
Angola,1807,0.802
Albania,1807,0.937
Andorra,1807,1.9
UAE,1807,1.7
Argentina,1807,2.13
Armenia,1807,1.39
Antigua and Barbuda,1807,1.06
Australia,1807,1.4
Austria,1807,3.3
Azerbaijan,1807,1.49
Burundi,1807,0.935
Belgium,1807,3.58
Benin,1807,1.12
Burkina Faso,1807,1.05
Bangladesh,1807,1.8
Bulgaria,1807,2.61
Bahrain,1807,1.12
Bahamas,1807,2.04
Bosnia and Herzegovina,1807,2.27
Belarus,1807,0.84
Belize,1807,1.05
Bolivia,1807,2.95
Brazil,1807,0.999
Barbados,1807,1.64
Brunei,1807,2.25
Bhutan,1807,1.08
Botswana,1807,0.374
Central African Republic,1807,0.797
Canada,1807,2.25
Switzerland,1807,4.67
Chile,1807,1.25
China,1807,1.23
Cote d'Ivoire,1807,1.47
Cameroon,1807,0.929
"Congo, Dem. Rep.",1807,0.609
"Congo, Rep.",1807,0.526
Colombia,1807,1.46
Comoros,1807,2.33
Cape Verde,1807,1.03
Costa Rica,1807,0.672
Cuba,1807,0.985
Cyprus,1807,1.5
Czech Republic,1807,1.87
Germany,1807,3.0
Djibouti,1807,2.08
Dominica,1807,0.701
Denmark,1807,3.19
Dominican Republic,1807,1.85
Algeria,1807,0.887
Ecuador,1807,0.618
Egypt,1807,1.23
Eritrea,1807,1.28
Spain,1807,2.18
Estonia,1807,1.88
Ethiopia,1807,2.87
Finland,1807,2.01
Fiji,1807,1.14
France,1807,2.82
"Micronesia, Fed. Sts.",1807,1.69
Gabon,1807,0.361
UK,1807,4.61
Georgia,1807,1.95
Ghana,1807,1.01
Guinea,1807,0.41
Gambia,1807,0.983
Guinea-Bissau,1807,1.36
Equatorial Guinea,1807,0.463
Greece,1807,1.91
Grenada,1807,1.39
Guatemala,1807,0.876
Guyana,1807,1.7
"Hong Kong, China",1807,1.76
Honduras,1807,1.26
Croatia,1807,1.32
Haiti,1807,0.858
Hungary,1807,1.9
Indonesia,1807,0.62
India,1807,2.0
Ireland,1807,1.5
Iran,1807,1.35
Iraq,1807,1.79
Iceland,1807,1.57
Israel,1807,1.3
Italy,1807,3.51
Jamaica,1807,2.06
Jordan,1807,2.0
Japan,1807,2.07
Kazakhstan,1807,0.816
Kenya,1807,2.05
Kyrgyz Republic,1807,1.23
Cambodia,1807,1.17
Kiribati,1807,2.18
St. Kitts and Nevis,1807,1.63
South Korea,1807,1.36
Kuwait,1807,1.64
Lao,1807,2.01
Lebanon,1807,2.45
Liberia,1807,2.31
Libya,1807,1.27
St. Lucia,1807,0.263
Sri Lanka,1807,1.35
Lesotho,1807,1.29
Lithuania,1807,0.883
Luxembourg,1807,2.19
Latvia,1807,1.12
Morocco,1807,1.41
Monaco,1807,0.976
Moldova,1807,0.967
Madagascar,1807,0.93
Maldives,1807,0.642
Mexico,1807,1.1
Marshall Islands,1807,1.58
North Macedonia,1807,0.794
Mali,1807,0.848
Malta,1807,1.29
Myanmar,1807,1.96
Montenegro,1807,1.51
Mongolia,1807,0.804
Mozambique,1807,1.55
Mauritania,1807,0.62
Mauritius,1807,1.3
Malawi,1807,2.18
Malaysia,1807,1.93
Namibia,1807,0.799
Niger,1807,0.958
Nigeria,1807,1.27
Nicaragua,1807,2.54
Netherlands,1807,6.23
Norway,1807,1.68
Nepal,1807,1.29
Nauru,1807,0.604
New Zealand,1807,1.19
Oman,1807,0.498
Pakistan,1807,0.948
Panama,1807,1.56
Peru,1807,2.82
Philippines,1807,1.45
Palau,1807,1.25
Papua New Guinea,1807,0.6
Poland,1807,1.35
North Korea,1807,2.19
Portugal,1807,1.97
Paraguay,1807,2.1
Palestine,1807,3.5
Qatar,1807,1.85
Romania,1807,0.821
Russia,1807,1.87
Rwanda,1807,1.46
Saudi Arabia,1807,1.15
Sudan,1807,0.698
Senegal,1807,0.633
Singapore,1807,1.37
Solomon Islands,1807,0.788
Sierra Leone,1807,1.32
El Salvador,1807,1.99
San Marino,1807,2.03
Somalia,1807,2.42
Serbia,1807,2.97
South Sudan,1807,3.04
Sao Tome and Principe,1807,1.78
Suriname,1807,2.36
Slovak Republic,1807,2.24
Slovenia,1807,3.18
Sweden,1807,1.88
Eswatini,1807,0.193
Seychelles,1807,1.14
Syria,1807,1.06
Chad,1807,1.13
Togo,1807,1.54
Thailand,1807,1.5
Tajikistan,1807,1.26
Turkmenistan,1807,1.17
Timor-Leste,1807,0.834
Tonga,1807,2.14
Trinidad and Tobago,1807,2.71
Tunisia,1807,1.12
Turkey,1807,1.28
Tuvalu,1807,2.57
Taiwan,1807,2.26
Tanzania,1807,0.934
Uganda,1807,1.73
Ukraine,1807,0.616
Uruguay,1807,3.27
USA,1807,5.65
Uzbekistan,1807,0.576
St. Vincent and the Grenadines,1807,1.21
Venezuela,1807,1.19
Vietnam,1807,1.53
Vanuatu,1807,1.49
Samoa,1807,4.16
Yemen,1807,2.05
South Africa,1807,1.73
Zambia,1807,0.991
Zimbabwe,1807,3.25
Afghanistan,1808,1.33
Angola,1808,0.806
Albania,1808,0.94
Andorra,1808,1.9
UAE,1808,1.7
Argentina,1808,2.14
Armenia,1808,1.39
Antigua and Barbuda,1808,1.06
Australia,1808,1.4
Austria,1808,3.32
Azerbaijan,1808,1.49
Burundi,1808,0.935
Belgium,1808,3.58
Benin,1808,1.12
Burkina Faso,1808,1.06
Bangladesh,1808,1.8
Bulgaria,1808,2.61
Bahrain,1808,1.12
Bahamas,1808,2.04
Bosnia and Herzegovina,1808,2.27
Belarus,1808,0.84
Belize,1808,1.05
Bolivia,1808,2.95
Brazil,1808,0.999
Barbados,1808,1.65
Brunei,1808,2.25
Bhutan,1808,1.08
Botswana,1808,0.376
Central African Republic,1808,0.797
Canada,1808,2.27
Switzerland,1808,4.69
Chile,1808,1.25
China,1808,1.22
Cote d'Ivoire,1808,1.47
Cameroon,1808,0.932
"Congo, Dem. Rep.",1808,0.609
"Congo, Rep.",1808,0.527
Colombia,1808,1.45
Comoros,1808,2.34
Cape Verde,1808,1.03
Costa Rica,1808,0.672
Cuba,1808,0.993
Cyprus,1808,1.5
Czech Republic,1808,1.87
Germany,1808,3.0
Djibouti,1808,2.08
Dominica,1808,0.701
Denmark,1808,3.19
Dominican Republic,1808,1.85
Algeria,1808,0.888
Ecuador,1808,0.618
Egypt,1808,1.23
Eritrea,1808,1.28
Spain,1808,2.18
Estonia,1808,1.88
Ethiopia,1808,2.87
Finland,1808,2.01
Fiji,1808,1.14
France,1808,2.82
"Micronesia, Fed. Sts.",1808,1.69
Gabon,1808,0.361
UK,1808,4.34
Georgia,1808,1.95
Ghana,1808,1.02
Guinea,1808,0.41
Gambia,1808,0.985
Guinea-Bissau,1808,1.36
Equatorial Guinea,1808,0.463
Greece,1808,1.92
Grenada,1808,1.39
Guatemala,1808,0.876
Guyana,1808,1.7
"Hong Kong, China",1808,1.76
Honduras,1808,1.26
Croatia,1808,1.34
Haiti,1808,0.858
Hungary,1808,1.9
Indonesia,1808,0.617
India,1808,1.99
Ireland,1808,1.52
Iran,1808,1.35
Iraq,1808,1.79
Iceland,1808,1.57
Israel,1808,1.3
Italy,1808,3.71
Jamaica,1808,2.06
Jordan,1808,2.0
Japan,1808,2.07
Kazakhstan,1808,0.817
Kenya,1808,2.05
Kyrgyz Republic,1808,1.23
Cambodia,1808,1.17
Kiribati,1808,2.19
St. Kitts and Nevis,1808,1.63
South Korea,1808,1.36
Kuwait,1808,1.64
Lao,1808,2.02
Lebanon,1808,2.46
Liberia,1808,2.32
Libya,1808,1.27
St. Lucia,1808,0.263
Sri Lanka,1808,1.35
Lesotho,1808,1.29
Lithuania,1808,0.884
Luxembourg,1808,2.19
Latvia,1808,1.12
Morocco,1808,1.41
Monaco,1808,0.977
Moldova,1808,0.972
Madagascar,1808,0.93
Maldives,1808,0.642
Mexico,1808,1.08
Marshall Islands,1808,1.58
North Macedonia,1808,0.794
Mali,1808,0.848
Malta,1808,1.29
Myanmar,1808,1.96
Montenegro,1808,1.5
Mongolia,1808,0.804
Mozambique,1808,1.55
Mauritania,1808,0.62
Mauritius,1808,1.3
Malawi,1808,2.18
Malaysia,1808,1.93
Namibia,1808,0.799
Niger,1808,0.958
Nigeria,1808,1.27
Nicaragua,1808,2.54
Netherlands,1808,4.25
Norway,1808,1.68
Nepal,1808,1.29
Nauru,1808,0.605
New Zealand,1808,1.19
Oman,1808,0.498
Pakistan,1808,0.948
Panama,1808,1.56
Peru,1808,2.76
Philippines,1808,1.45
Palau,1808,1.25
Papua New Guinea,1808,0.6
Poland,1808,1.32
North Korea,1808,2.19
Portugal,1808,2.0
Paraguay,1808,2.1
Palestine,1808,3.52
Qatar,1808,1.86
Romania,1808,0.821
Russia,1808,1.87
Rwanda,1808,1.47
Saudi Arabia,1808,1.15
Sudan,1808,0.698
Senegal,1808,0.634
Singapore,1808,1.37
Solomon Islands,1808,0.788
Sierra Leone,1808,1.32
El Salvador,1808,1.99
San Marino,1808,2.04
Somalia,1808,2.42
Serbia,1808,2.97
South Sudan,1808,3.04
Sao Tome and Principe,1808,1.78
Suriname,1808,2.36
Slovak Republic,1808,2.24
Slovenia,1808,3.18
Sweden,1808,1.78
Eswatini,1808,0.193
Seychelles,1808,1.14
Syria,1808,1.06
Chad,1808,1.13
Togo,1808,1.54
Thailand,1808,1.5
Tajikistan,1808,1.26
Turkmenistan,1808,1.18
Timor-Leste,1808,0.835
Tonga,1808,2.14
Trinidad and Tobago,1808,2.71
Tunisia,1808,1.12
Turkey,1808,1.28
Tuvalu,1808,2.57
Taiwan,1808,2.26
Tanzania,1808,0.934
Uganda,1808,1.73
Ukraine,1808,0.618
Uruguay,1808,3.29
USA,1808,5.26
Uzbekistan,1808,0.576
St. Vincent and the Grenadines,1808,1.21
Venezuela,1808,1.18
Vietnam,1808,1.53
Vanuatu,1808,1.49
Samoa,1808,4.16
Yemen,1808,2.06
South Africa,1808,1.52
Zambia,1808,0.992
Zimbabwe,1808,3.25
Afghanistan,1809,1.33
Angola,1809,0.809
Albania,1809,0.943
Andorra,1809,1.91
UAE,1809,1.71
Argentina,1809,2.15
Armenia,1809,1.4
Antigua and Barbuda,1809,1.06
Australia,1809,1.41
Austria,1809,3.33
Azerbaijan,1809,1.49
Burundi,1809,0.937
Belgium,1809,3.59
Benin,1809,1.12
Burkina Faso,1809,1.06
Bangladesh,1809,1.8
Bulgaria,1809,2.61
Bahrain,1809,1.13
Bahamas,1809,2.04
Bosnia and Herzegovina,1809,2.27
Belarus,1809,0.842
Belize,1809,1.05
Bolivia,1809,2.95
Brazil,1809,0.999
Barbados,1809,1.65
Brunei,1809,2.25
Bhutan,1809,1.08
Botswana,1809,0.377
Central African Republic,1809,0.797
Canada,1809,2.28
Switzerland,1809,4.71
Chile,1809,1.25
China,1809,1.22
Cote d'Ivoire,1809,1.47
Cameroon,1809,0.934
"Congo, Dem. Rep.",1809,0.609
"Congo, Rep.",1809,0.529
Colombia,1809,1.44
Comoros,1809,2.34
Cape Verde,1809,1.03
Costa Rica,1809,0.672
Cuba,1809,1.0
Cyprus,1809,1.5
Czech Republic,1809,1.87
Germany,1809,3.0
Djibouti,1809,2.09
Dominica,1809,0.701
Denmark,1809,3.2
Dominican Republic,1809,1.85
Algeria,1809,0.889
Ecuador,1809,0.618
Egypt,1809,1.23
Eritrea,1809,1.28
Spain,1809,2.19
Estonia,1809,1.88
Ethiopia,1809,2.87
Finland,1809,2.02
Fiji,1809,1.14
France,1809,2.82
"Micronesia, Fed. Sts.",1809,1.69
Gabon,1809,0.361
UK,1809,4.42
Georgia,1809,1.95
Ghana,1809,1.02
Guinea,1809,0.41
Gambia,1809,0.985
Guinea-Bissau,1809,1.36
Equatorial Guinea,1809,0.464
Greece,1809,1.94
Grenada,1809,1.39
Guatemala,1809,0.876
Guyana,1809,1.7
"Hong Kong, China",1809,1.77
Honduras,1809,1.26
Croatia,1809,1.35
Haiti,1809,0.858
Hungary,1809,1.9
Indonesia,1809,0.615
India,1809,1.98
Ireland,1809,1.53
Iran,1809,1.35
Iraq,1809,1.8
Iceland,1809,1.57
Israel,1809,1.3
Italy,1809,3.73
Jamaica,1809,2.06
Jordan,1809,2.0
Japan,1809,2.07
Kazakhstan,1809,0.818
Kenya,1809,2.05
Kyrgyz Republic,1809,1.24
Cambodia,1809,1.17
Kiribati,1809,2.19
St. Kitts and Nevis,1809,1.63
South Korea,1809,1.36
Kuwait,1809,1.65
Lao,1809,2.02
Lebanon,1809,2.46
Liberia,1809,2.33
Libya,1809,1.27
St. Lucia,1809,0.263
Sri Lanka,1809,1.35
Lesotho,1809,1.29
Lithuania,1809,0.886
Luxembourg,1809,2.19
Latvia,1809,1.12
Morocco,1809,1.41
Monaco,1809,0.978
Moldova,1809,0.978
Madagascar,1809,0.932
Maldives,1809,0.643
Mexico,1809,1.04
Marshall Islands,1809,1.58
North Macedonia,1809,0.794
Mali,1809,0.848
Malta,1809,1.29
Myanmar,1809,1.96
Montenegro,1809,1.49
Mongolia,1809,0.804
Mozambique,1809,1.55
Mauritania,1809,0.62
Mauritius,1809,1.3
Malawi,1809,2.18
Malaysia,1809,1.93
Namibia,1809,0.799
Niger,1809,0.958
Nigeria,1809,1.27
Nicaragua,1809,2.54
Netherlands,1809,4.33
Norway,1809,1.69
Nepal,1809,1.29
Nauru,1809,0.605
New Zealand,1809,1.19
Oman,1809,0.498
Pakistan,1809,0.948
Panama,1809,1.56
Peru,1809,2.74
Philippines,1809,1.45
Palau,1809,1.25
Papua New Guinea,1809,0.6
Poland,1809,1.29
North Korea,1809,2.19
Portugal,1809,1.97
Paraguay,1809,2.1
Palestine,1809,3.54
Qatar,1809,1.86
Romania,1809,0.821
Russia,1809,1.87
Rwanda,1809,1.48
Saudi Arabia,1809,1.15
Sudan,1809,0.698
Senegal,1809,0.634
Singapore,1809,1.37
Solomon Islands,1809,0.788
Sierra Leone,1809,1.32
El Salvador,1809,1.99
San Marino,1809,2.04
Somalia,1809,2.43
Serbia,1809,2.97
South Sudan,1809,3.04
Sao Tome and Principe,1809,1.78
Suriname,1809,2.36
Slovak Republic,1809,2.24
Slovenia,1809,3.18
Sweden,1809,1.7
Eswatini,1809,0.193
Seychelles,1809,1.14
Syria,1809,1.06
Chad,1809,1.13
Togo,1809,1.54
Thailand,1809,1.5
Tajikistan,1809,1.26
Turkmenistan,1809,1.18
Timor-Leste,1809,0.837
Tonga,1809,2.14
Trinidad and Tobago,1809,2.72
Tunisia,1809,1.12
Turkey,1809,1.28
Tuvalu,1809,2.57
Taiwan,1809,2.26
Tanzania,1809,0.934
Uganda,1809,1.73
Ukraine,1809,0.62
Uruguay,1809,3.3
USA,1809,5.52
Uzbekistan,1809,0.576
St. Vincent and the Grenadines,1809,1.21
Venezuela,1809,1.18
Vietnam,1809,1.53
Vanuatu,1809,1.49
Samoa,1809,4.16
Yemen,1809,2.07
South Africa,1809,1.48
Zambia,1809,0.995
Zimbabwe,1809,3.26
Afghanistan,1810,1.33
Angola,1810,0.813
Albania,1810,0.946
Andorra,1810,1.91
UAE,1810,1.72
Argentina,1810,2.16
Armenia,1810,1.4
Antigua and Barbuda,1810,1.06
Australia,1810,1.42
Austria,1810,3.34
Azerbaijan,1810,1.49
Burundi,1810,0.937
Belgium,1810,3.59
Benin,1810,1.13
Burkina Faso,1810,1.06
Bangladesh,1810,1.8
Bulgaria,1810,2.61
Bahrain,1810,1.13
Bahamas,1810,2.04
Bosnia and Herzegovina,1810,2.27
Belarus,1810,0.842
Belize,1810,1.05
Bolivia,1810,2.95
Brazil,1810,0.999
Barbados,1810,1.65
Brunei,1810,2.25
Bhutan,1810,1.08
Botswana,1810,0.378
Central African Republic,1810,0.797
Canada,1810,2.3
Switzerland,1810,4.74
Chile,1810,1.25
China,1810,1.22
Cote d'Ivoire,1810,1.47
Cameroon,1810,0.936
"Congo, Dem. Rep.",1810,0.609
"Congo, Rep.",1810,0.53
Colombia,1810,1.43
Comoros,1810,2.34
Cape Verde,1810,1.03
Costa Rica,1810,0.672
Cuba,1810,1.01
Cyprus,1810,1.5
Czech Republic,1810,1.87
Germany,1810,3.0
Djibouti,1810,2.1
Dominica,1810,0.701
Denmark,1810,3.2
Dominican Republic,1810,1.85
Algeria,1810,0.89
Ecuador,1810,0.618
Egypt,1810,1.23
Eritrea,1810,1.28
Spain,1810,2.19
Estonia,1810,1.89
Ethiopia,1810,2.87
Finland,1810,2.03
Fiji,1810,1.14
France,1810,2.83
"Micronesia, Fed. Sts.",1810,1.69
Gabon,1810,0.361
UK,1810,4.64
Georgia,1810,1.95
Ghana,1810,1.02
Guinea,1810,0.41
Gambia,1810,0.986
Guinea-Bissau,1810,1.36
Equatorial Guinea,1810,0.464
Greece,1810,1.95
Grenada,1810,1.39
Guatemala,1810,0.876
Guyana,1810,1.7
"Hong Kong, China",1810,1.77
Honduras,1810,1.26
Croatia,1810,1.36
Haiti,1810,0.858
Hungary,1810,1.9
Indonesia,1810,0.612
India,1810,1.97
Ireland,1810,1.54
Iran,1810,1.35
Iraq,1810,1.8
Iceland,1810,1.57
Israel,1810,1.3
Italy,1810,3.44
Jamaica,1810,2.06
Jordan,1810,2.0
Japan,1810,2.07
Kazakhstan,1810,0.818
Kenya,1810,2.05
Kyrgyz Republic,1810,1.25
Cambodia,1810,1.17
Kiribati,1810,2.19
St. Kitts and Nevis,1810,1.63
South Korea,1810,1.36
Kuwait,1810,1.65
Lao,1810,2.02
Lebanon,1810,2.46
Liberia,1810,2.34
Libya,1810,1.27
St. Lucia,1810,0.263
Sri Lanka,1810,1.35
Lesotho,1810,1.29
Lithuania,1810,0.886
Luxembourg,1810,2.19
Latvia,1810,1.12
Morocco,1810,1.41
Monaco,1810,0.98
Moldova,1810,0.984
Madagascar,1810,0.932
Maldives,1810,0.643
Mexico,1810,1.01
Marshall Islands,1810,1.58
North Macedonia,1810,0.794
Mali,1810,0.848
Malta,1810,1.29
Myanmar,1810,1.96
Montenegro,1810,1.49
Mongolia,1810,0.804
Mozambique,1810,1.55
Mauritania,1810,0.62
Mauritius,1810,1.3
Malawi,1810,2.18
Malaysia,1810,1.93
Namibia,1810,0.799
Niger,1810,0.958
Nigeria,1810,1.27
Nicaragua,1810,2.54
Netherlands,1810,4.41
Norway,1810,1.69
Nepal,1810,1.29
Nauru,1810,0.605
New Zealand,1810,1.19
Oman,1810,0.498
Pakistan,1810,0.948
Panama,1810,1.56
Peru,1810,2.76
Philippines,1810,1.45
Palau,1810,1.25
Papua New Guinea,1810,0.6
Poland,1810,1.25
North Korea,1810,2.19
Portugal,1810,1.63
Paraguay,1810,2.1
Palestine,1810,3.56
Qatar,1810,1.87
Romania,1810,0.821
Russia,1810,1.87
Rwanda,1810,1.49
Saudi Arabia,1810,1.15
Sudan,1810,0.698
Senegal,1810,0.635
Singapore,1810,1.37
Solomon Islands,1810,0.79
Sierra Leone,1810,1.32
El Salvador,1810,1.99
San Marino,1810,2.04
Somalia,1810,2.43
Serbia,1810,2.97
South Sudan,1810,3.04
Sao Tome and Principe,1810,1.79
Suriname,1810,2.36
Slovak Republic,1810,2.24
Slovenia,1810,3.19
Sweden,1810,1.83
Eswatini,1810,0.193
Seychelles,1810,1.14
Syria,1810,1.06
Chad,1810,1.13
Togo,1810,1.54
Thailand,1810,1.5
Tajikistan,1810,1.26
Turkmenistan,1810,1.18
Timor-Leste,1810,0.839
Tonga,1810,2.14
Trinidad and Tobago,1810,2.73
Tunisia,1810,1.12
Turkey,1810,1.28
Tuvalu,1810,2.58
Taiwan,1810,2.26
Tanzania,1810,0.934
Uganda,1810,1.73
Ukraine,1810,0.621
Uruguay,1810,3.31
USA,1810,5.67
Uzbekistan,1810,0.576
St. Vincent and the Grenadines,1810,1.21
Venezuela,1810,1.17
Vietnam,1810,1.53
Vanuatu,1810,1.49
Samoa,1810,4.16
Yemen,1810,2.07
South Africa,1810,1.64
Zambia,1810,0.998
Zimbabwe,1810,3.26
Afghanistan,1811,1.33
Angola,1811,0.816
Albania,1811,0.948
Andorra,1811,1.91
UAE,1811,1.72
Argentina,1811,2.16
Armenia,1811,1.41
Antigua and Barbuda,1811,1.06
Australia,1811,1.43
Austria,1811,3.38
Azerbaijan,1811,1.49
Burundi,1811,0.937
Belgium,1811,3.6
Benin,1811,1.13
Burkina Faso,1811,1.06
Bangladesh,1811,1.8
Bulgaria,1811,2.61
Bahrain,1811,1.14
Bahamas,1811,2.04
Bosnia and Herzegovina,1811,2.27
Belarus,1811,0.842
Belize,1811,1.05
Bolivia,1811,2.95
Brazil,1811,0.999
Barbados,1811,1.65
Brunei,1811,2.25
Bhutan,1811,1.08
Botswana,1811,0.379
